autosupercell-app  | 2026-03-11T08:02:52.866039712Z 2026-03-11 08:02:52.865 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:05:03.939911599Z 2026-03-11 08:05:03.939 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:984 - [ШАГ 1] Проверяем Appcharge checkout...
autosupercell-app  | 2026-03-11T08:05:03.947487158Z 2026-03-11 08:05:03.947 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:993 - [ШАГ 1] Appcharge не обнаружен, продолжаем с FastSpring
autosupercell-app  | 2026-03-11T08:05:03.947725339Z 2026-03-11 08:05:03.947 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:996 - [ШАГ 2] Ожидание FastSpring checkout...
autosupercell-app  | 2026-03-11T08:05:03.948006450Z 2026-03-11 08:05:03.947 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1003 - [ШАГ 2] Итерация 0с / 45с — вызываем _wait_for_fastspring_loaded...
autosupercell-app  | 2026-03-11T08:05:03.948322260Z 2026-03-11 08:05:03.948 | INFO     | app.core.google_pay:_wait_for_fastspring_loaded:609 - Ожидание загрузки FastSpring checkout (таймаут %s сек)...
autosupercell-app  | 2026-03-11T08:05:03.973907774Z 2026-03-11 08:05:03.973 | INFO     | app.core.google_pay:_wait_for_fastspring_loaded:647 - FastSpring iframe загружен: https://supercell.onfastspring.com/embedded-checkout/session/sODBcKWLS1mvMccHIQt
autosupercell-app  | 2026-03-11T08:05:03.983031958Z 2026-03-11 08:05:03.982 | INFO     | app.core.google_pay:_wait_for_fastspring_loaded:647 - FastSpring iframe загружен: https://d2kl989519khzp.cloudfront.net/supercell/embedded-checkout/embedded-check
autosupercell-app  | 2026-03-11T08:05:03.983326848Z 2026-03-11 08:05:03.983 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1006 - [ШАГ 2] ✓ FastSpring загружен, frames: 2
autosupercell-app  | 2026-03-11T08:05:04.229046378Z 2026-03-11 08:05:04.228 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/fastspring_loaded.png
autosupercell-app  | 2026-03-11T08:05:04.231726625Z 2026-03-11 08:05:04.231 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1042 - [ШАГ 3] FastSpring форма готова. Frames для обработки: 2
autosupercell-app  | 2026-03-11T08:05:04.232275386Z 2026-03-11 08:05:04.231 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1050 - [ШАГ 3] Обрабатываем frame[0]: https://supercell.onfastspring.com/embedded-checkout/session/sODBcKWLS1mvMccHIQt
autosupercell-app  | 2026-03-11T08:05:04.232721287Z 2026-03-11 08:05:04.232 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1054 - [ШАГ 3.1] Метод JS: _click_fastspring_gpay_tab (frame[0])...
autosupercell-app  | 2026-03-11T08:05:04.284735258Z 2026-03-11 08:05:04.283 | INFO     | app.core.google_pay:_click_fastspring_gpay_tab:936 - FastSpring Google Pay вкладка нажата через JS: DIV:Google Pay
autosupercell-app  | 2026-03-11T08:05:04.288028987Z 2026-03-11 08:05:04.287 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1057 - [ШАГ 3.1] ✓ JS клик по Google Pay вкладке выполнен (frame[0])
autosupercell-app  | 2026-03-11T08:05:04.288525428Z 2026-03-11 08:05:04.288 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1105 - [ШАГ 3] ✓ Google Pay вкладка НАЖАТА в frame[0] — ждём кнопку оплаты...
autosupercell-app  | 2026-03-11T08:05:04.598795620Z 2026-03-11 08:05:04.598 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/fastspring_gpay_tab_clicked_0.png
autosupercell-app  | 2026-03-11T08:05:06.238845687Z INFO:     172.18.0.2:40222 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:05:06.241383604Z INFO:     172.18.0.2:40222 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:05:06.929945791Z 2026-03-11 08:05:06.929 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1122 - [ШАГ 4] ✓ Кнопка оплаты появилась на шаге 1: 'button:has-text("Place Your Order")'
autosupercell-app  | 2026-03-11T08:05:07.150810279Z 2026-03-11 08:05:07.150 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/fastspring_after_gpay_tab.png
autosupercell-app  | 2026-03-11T08:05:07.151196080Z 2026-03-11 08:05:07.150 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1138 - [ШАГ 4] Попытка 1 нажать кнопку оплаты (Pay/Place Your Order)...
autosupercell-app  | 2026-03-11T08:05:07.993753789Z 2026-03-11 08:05:07.992 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://store.supercell.com/api/v3/purchases/1c3c481a-5f38-4930-aa92-82cf3413c40b/events
autosupercell-app  | 2026-03-11T08:05:08.002917661Z 2026-03-11 08:05:08.002 | INFO     | app.core.google_pay:_try_click_in_frame:514 - [Pay] кнопка оплаты FastSpring (попытка 1): button:has-text("Place Your Order")
autosupercell-app  | 2026-03-11T08:05:08.098354662Z 2026-03-11 08:05:08.097 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://store.supercell.com/api/v3/purchases/1c3c481a-5f38-4930-aa92-82cf3413c40b/events
autosupercell-app  | 2026-03-11T08:05:08.332250004Z 2026-03-11 08:05:08.331 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/fastspring_gpay_pay_clicked.png
autosupercell-app  | 2026-03-11T08:05:08.332407725Z 2026-03-11 08:05:08.332 | INFO     | app.core.google_pay:select_gpay_tab_and_pay:1167 - [ШАГ 4] ✓ Кнопка оплаты НАЖАТА — frame[0]
autosupercell-app  | 2026-03-11T08:05:08.332708665Z 2026-03-11 08:05:08.332 | INFO     | app.core.google_pay:handle_google_pay:2534 - Открылся popup Google Pay: https://pay.fastspring.com/payments/pages/googlepay.html?store=supercell/embedded-checkout&session=sODBcKWLS1mvMccHIQt6kQ
autosupercell-app  | 2026-03-11T08:05:10.349355564Z 2026-03-11 08:05:10.348 | INFO     | app.core.google_pay:handle_google_pay:2565 - Popup открыт на экране G Pay, нажимаем 'Оплатить' / Pay...
autosupercell-app  | 2026-03-11T08:05:10.349766394Z 2026-03-11 08:05:10.349 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2126 - Подтверждение оплаты в Google Pay popup...
autosupercell-app  | 2026-03-11T08:05:10.361185503Z 2026-03-11 08:05:10.360 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2135 - Ожидание загрузки страницы с кнопкой Оплатить (%s сек)...
autosupercell-app  | 2026-03-11T08:05:11.218820724Z 2026-03-11 08:05:11.218 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:05:11.235106445Z 2026-03-11 08:05:11.234 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:05:21.235521809Z INFO:     172.18.0.2:48330 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:05:21.237441904Z INFO:     172.18.0.2:48330 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:05:24.491464352Z INFO:     127.0.0.1:55606 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:05:35.367142325Z 2026-03-11 08:05:35.366 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2138 - URL перед подтверждением: https://pay.fastspring.com/payments/pages/googlepay.html?store=supercell/embedde
autosupercell-app  | 2026-03-11T08:05:35.439829300Z 2026-03-11 08:05:35.439 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/google_pay_confirm_popup.png
autosupercell-app  | 2026-03-11T08:05:35.440343402Z 2026-03-11 08:05:35.440 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2144 - Google Pay popup: URL=%s, frames=%s
autosupercell-app  | 2026-03-11T08:05:36.238345512Z INFO:     172.18.0.2:39790 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:05:36.240616449Z INFO:     172.18.0.2:39790 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:05:39.465349361Z 2026-03-11 08:05:39.464 | INFO     | app.core.google_pay:_click_pay_button_inside_iframes:1802 - Страница pay.fastspring.com — ищем кнопку в основном документе, пропускаем ожидание pay.google.com/iframe
autosupercell-app  | 2026-03-11T08:05:42.459567655Z 2026-03-11 08:05:42.458 | INFO     | app.core.google_pay:_click_pay_button_once:2022 - Кнопка 'Оплатить'/'Pay' нажата: мышь по bounding_box ([class*="pay-button"])
autosupercell-app  | 2026-03-11T08:05:51.239026695Z INFO:     172.18.0.2:33866 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:05:51.241036871Z INFO:     172.18.0.2:33866 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:05:52.476274191Z 2026-03-11 08:05:52.475 | INFO     | app.core.google_pay:handle_google_pay:2568 - Кнопка оплаты нажата, ожидание перехода на страницу входа Google...
autosupercell-app  | 2026-03-11T08:05:54.634660261Z INFO:     127.0.0.1:41848 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:06.235278298Z INFO:     172.18.0.2:56884 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:06:06.237075873Z INFO:     172.18.0.2:56884 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:21.237870410Z INFO:     172.18.0.2:52340 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:06:21.239800975Z INFO:     172.18.0.2:52340 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:24.767946842Z INFO:     127.0.0.1:51480 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:36.235056525Z INFO:     172.18.0.2:41658 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:06:36.236998161Z INFO:     172.18.0.2:41658 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:51.239167726Z INFO:     172.18.0.2:41416 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:06:51.241112451Z INFO:     172.18.0.2:41416 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:06:54.900594468Z INFO:     127.0.0.1:36872 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:06.239426185Z INFO:     172.18.0.2:49500 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:07:06.241533791Z INFO:     172.18.0.2:49500 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:21.240910429Z INFO:     172.18.0.2:42140 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:07:21.244147278Z INFO:     172.18.0.2:42140 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:25.040839976Z INFO:     127.0.0.1:51984 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:26.621833599Z 2026-03-11 08:07:26.620 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:07:26.674656332Z 2026-03-11 08:07:26.674 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:07:36.240942228Z INFO:     172.18.0.2:54986 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:07:36.243432184Z INFO:     172.18.0.2:54986 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:51.239455558Z INFO:     172.18.0.2:56332 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:07:51.241850855Z INFO:     172.18.0.2:56332 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:07:55.192354302Z INFO:     127.0.0.1:42344 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:06.241757643Z INFO:     172.18.0.2:42214 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:08:06.244316420Z INFO:     172.18.0.2:42214 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:21.238284460Z INFO:     172.18.0.2:42694 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:08:21.240208945Z INFO:     172.18.0.2:42694 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:22.970753363Z 2026-03-11 08:08:22.969 | WARNING  | app.core.google_pay:handle_google_pay:2607 - Страница sign-in не обнаружена за 90 сек (popup и все окна проверены)
autosupercell-app  | 2026-03-11T08:08:22.971199344Z 2026-03-11 08:08:22.970 | INFO     | app.core.google_pay:handle_google_pay:2638 - После клика Pay sign-in не открылся, URL: %s. Проверьте, не открылось ли окно входа вручную.
autosupercell-app  | 2026-03-11T08:08:22.971549565Z 2026-03-11 08:08:22.971 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2126 - Подтверждение оплаты в Google Pay popup...
autosupercell-app  | 2026-03-11T08:08:22.985106222Z 2026-03-11 08:08:22.984 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2135 - Ожидание загрузки страницы с кнопкой Оплатить (%s сек)...
autosupercell-app  | 2026-03-11T08:08:25.343609825Z INFO:     127.0.0.1:48058 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:36.238145415Z INFO:     172.18.0.2:50006 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:08:36.240788692Z INFO:     172.18.0.2:50006 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:47.991881173Z 2026-03-11 08:08:47.991 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2138 - URL перед подтверждением: https://pay.fastspring.com/payments/pages/googlepay.html?store=supercell/embedde
autosupercell-app  | 2026-03-11T08:08:48.106158453Z 2026-03-11 08:08:48.105 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/google_pay_confirm_popup.png
autosupercell-app  | 2026-03-11T08:08:48.106751265Z 2026-03-11 08:08:48.106 | INFO     | app.core.google_pay:_confirm_payment_in_popup:2144 - Google Pay popup: URL=%s, frames=%s
autosupercell-app  | 2026-03-11T08:08:51.247038876Z INFO:     172.18.0.2:51384 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:08:51.251869738Z INFO:     172.18.0.2:51384 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:08:52.132650902Z 2026-03-11 08:08:52.131 | INFO     | app.core.google_pay:_click_pay_button_inside_iframes:1802 - Страница pay.fastspring.com — ищем кнопку в основном документе, пропускаем ожидание pay.google.com/iframe
autosupercell-app  | 2026-03-11T08:08:55.200995623Z 2026-03-11 08:08:55.200 | INFO     | app.core.google_pay:_click_pay_button_once:2022 - Кнопка 'Оплатить'/'Pay' нажата: мышь по bounding_box ([class*="pay-button"])
autosupercell-app  | 2026-03-11T08:08:55.508459757Z INFO:     127.0.0.1:59902 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:06.243985217Z INFO:     172.18.0.2:40638 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:09:06.248453999Z INFO:     172.18.0.2:40638 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:09.243413224Z 2026-03-11 08:09:09.242 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://accounts.supercell.com/oauth/sso/validate
autosupercell-app  | 2026-03-11T08:09:09.364979099Z 2026-03-11 08:09:09.364 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://accounts.supercell.com/oauth/sso/validate
autosupercell-app  | 2026-03-11T08:09:21.239577872Z INFO:     172.18.0.2:37104 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:09:21.242358910Z INFO:     172.18.0.2:37104 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:25.644189294Z INFO:     127.0.0.1:47520 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:35.264807648Z 2026-03-11 08:09:35.264 | INFO     | app.core.google_pay:handle_google_pay:2670 - Popup не закрылся автоматически
autosupercell-app  | 2026-03-11T08:09:36.242345884Z INFO:     172.18.0.2:44112 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:09:36.244508101Z INFO:     172.18.0.2:44112 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:40.271214913Z 2026-03-11 08:09:40.270 | INFO     | app.core.google_pay:_wait_for_purchase_complete:2228 - Ожидание Processing Payment...
autosupercell-app  | 2026-03-11T08:09:51.239037679Z INFO:     172.18.0.2:41990 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:09:51.240921384Z INFO:     172.18.0.2:41990 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:09:55.810650090Z INFO:     127.0.0.1:33644 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:06.240075751Z INFO:     172.18.0.2:58112 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:10:06.243033510Z INFO:     172.18.0.2:58112 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:21.240299256Z INFO:     172.18.0.2:55990 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:10:21.242530093Z INFO:     172.18.0.2:55990 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:25.957490388Z INFO:     127.0.0.1:41762 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:26.628446931Z 2026-03-11 08:10:26.627 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:10:26.695777065Z 2026-03-11 08:10:26.695 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:10:31.694076329Z 2026-03-11 08:10:31.693 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://accounts.supercell.com/oauth/sso/validate
autosupercell-app  | 2026-03-11T08:10:31.766661059Z 2026-03-11 08:10:31.766 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://accounts.supercell.com/oauth/sso/validate
autosupercell-app  | 2026-03-11T08:10:36.240104734Z INFO:     172.18.0.2:59314 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:10:36.242680061Z INFO:     172.18.0.2:59314 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:51.241617069Z INFO:     172.18.0.2:32930 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:10:51.244228497Z INFO:     172.18.0.2:32930 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:10:56.116686587Z INFO:     127.0.0.1:53088 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:06.238022164Z INFO:     172.18.0.2:37874 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:11:06.241433694Z INFO:     172.18.0.2:37874 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:21.237051013Z INFO:     172.18.0.2:47892 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:11:21.239311989Z INFO:     172.18.0.2:47892 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:26.263057173Z INFO:     127.0.0.1:33814 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:36.237129977Z INFO:     172.18.0.2:41946 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:11:36.239178592Z INFO:     172.18.0.2:41946 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:41.140499540Z 2026-03-11 08:11:41.139 | WARNING  | app.core.google_pay:_wait_for_purchase_complete:2282 - Страница успеха не появилась за отведённое время
autosupercell-app  | 2026-03-11T08:11:41.140769791Z 2026-03-11 08:11:41.140 | WARNING  | app.core.google_pay:handle_google_pay:2682 - Страница успеха не найдена, но оплата могла пройти
autosupercell-app  | 2026-03-11T08:11:41.387343020Z 2026-03-11 08:11:41.386 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/payment_result_unknown.png
autosupercell-app  | 2026-03-11T08:11:41.921696747Z 2026-03-11 08:11:41.921 | INFO     | app.core.google_pay:_screenshot_full:389 - Скриншот (full): profs/purchase_complete_20260311_081141.png
autosupercell-app  | 2026-03-11T08:11:41.922390669Z 2026-03-11 08:11:41.922 | INFO     | app.core.google_pay:_take_proof_screenshot:2295 - Proof скриншот сохранён: profs/purchase_complete_20260311_081141.png
autosupercell-app  | 2026-03-11T08:11:41.924560445Z 2026-03-11 08:11:41.924 | INFO     | app.core.google_pay:_check_account_and_cleanup:2316 - Переход на страницу аккаунта: https://store.supercell.com/account
autosupercell-app  | 2026-03-11T08:11:41.974944614Z 2026-03-11 08:11:41.974 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:11:41.977155051Z 2026-03-11 08:11:41.976 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/account
autosupercell-app  | 2026-03-11T08:11:42.051680031Z 2026-03-11 08:11:42.051 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:11:42.134007674Z 2026-03-11 08:11:42.132 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/account
autosupercell-app  | 2026-03-11T08:11:42.255521113Z 2026-03-11 08:11:42.254 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:42.256292375Z 2026-03-11 08:11:42.255 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.258551622Z 2026-03-11 08:11:42.258 | ERROR    | app.core.browser_automation:on_request_failed:1617 - ✗ [POST] FAILED https://collector.snowplow.supercell.com/fe9da/yx7 - net::ERR_ABORTED
autosupercell-app  | 2026-03-11T08:11:42.259329814Z 2026-03-11 08:11:42.259 | ERROR    | app.core.browser_automation:on_request_failed:1617 - ✗ [POST] FAILED https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0 - net::ERR_ABORTED
autosupercell-app  | 2026-03-11T08:11:42.305652501Z 2026-03-11 08:11:42.304 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://www.google.com/pagead/1p-conversion/16686761659/?random=1868950268&cv=11&fst=1773216295548&bg=ffffff&guid=ON&async=1&en=conversion&gtm=45be63a0h2v9208234780z8858092187za20gzb858092187zd858092187xea&gcs=G111&gcd=13r3r3X3r5l1&dma=0&tag_exp=103116026~103200004~115938465~115938469~116024733~117484252&u_w=1440&u_h=900&url=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&ref=https%3A%2F%2Fstore.supercell.com%2F&label=UmTKCIq12tEZELuN75Q-&capi=1&frm=0&tiba=Clash%20Royale%20-%20Supercell%20Store&did=dYWJhMj&gdid=dYWJhMj&edid=dYWJhMj&value=0.99&currency_code=USD&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=1162582387.1773216187&uaa=x86&uab=64&uafvl=Chromium%3B145.0.7632.6%7CNot%253AA-Brand%3B99.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&_tu=CA&gcl_ctr=2~0~0&data=ads_data_redaction%3Dtrue&category=acrcp_v1_512&fmt=8&ct_cookie_present=false&crd=CLTesQIIobixAgixwbECCLDBsQIIscOxAgiKxbECCMLJsQIItMaxAgiT2rECCNvcsQIIh9uxAgjTxbECCOvMsQII7c6xAgjVz7ECCPTasQIIl9SxAgjJ27ECCLHhsQIIs-GxAgiw3rECShl0cmlnZ2VyO25hdmlnYXRpb24tc291cmNlWgMKAQFiAwoBAw&cerd=CgEA&eitems=ChEI8KXEzQYQyLPu5umWk-2TARIdAFQmvOsK4rBkkhl9pGoGV5yxTXelL0kCx-p9O-8&fsk=ChEI8KXEzQYQv_WYjaaf5sHcARIsABue9Q4YM9oZb8ttUunSNzTxgQGSdTZOZqQYLKERSJDYTT8oTr1RNI6KixEaAmro&pscrd=IhMIr8Clu7GXkwMVoWoJCR1f6RgMMgwIA2IICAAQABgAIAAyDAgEYggIABAAGAAgADIMCAdiCAgAEAAYACAAMgwICGIICAAQABgAIAAyDAgJYggIABAAGAAgADIMCApiCAgAEAAYACAAMgwIAmIICAAQABgAIAAyDAgLYggIABAAGAAgADIMCBViCAgAEAAYACAAMgwIH2IICAAQABgAIAAyDAgTYggIABAAGAAgADIMCBJiCAgAEAAYACAAOhxodHRwczovL3N0b3JlLnN1cGVyY2VsbC5jb20vQlhDaEVJOEtYRXpRWVExYkRMbjYzQW1mVE1BUkl0QUoxQ01EZnVhcW45eXlETW96SUNSUU9ZQW5ZZjF3WTlNY2VUZk53WFhsaFIyOHA3US1fMlRHaXNGbTFxegwICWIICAAQABgAIAA&gcp=3
autosupercell-app  | 2026-03-11T08:11:42.327422645Z 2026-03-11 08:11:42.326 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/css/fb6f64a1b79b5dcd.css
